"","squirrel_id","f1","f2","byear","bcert","litter_id","dates","datee","part","longevity"
"366",847,6,1,1989,"Y",524,"1989-04-24","1990-07-05",NA,437
"367",479,6,6,1989,"Y",509,"1989-04-26","1989-04-26",NA,0
"368",480,6,6,1989,"Y",509,"1989-04-26","1989-04-26",NA,0
"369",481,6,6,1989,"Y",509,"1989-04-26","1989-04-26",NA,0
"370",477,6,6,1989,"Y",519,"1989-04-26","1989-04-26",NA,0
"371",478,6,6,1989,"Y",519,"1989-04-26","1989-04-26",NA,0
"372",530,6,7,1989,"Y",483,"1989-04-27","1989-06-19",NA,53
"373",578,6,1,1989,"Y",496,"1989-04-29","1989-07-28",NA,90
"374",633,6,15,1989,"Y",496,"1989-04-29","1989-08-15",NA,108
"375",466,6,6,1989,"Y",511,"1989-04-29","1989-04-29",NA,0
"376",467,6,6,1989,"Y",511,"1989-04-29","1989-04-29",NA,0
"377",521,6,7,1989,"Y",567,"1989-04-29","1989-06-15",NA,47
"378",586,6,15,1989,"Y",511,"1989-04-29","1989-08-15",NA,108
"379",520,6,7,1989,"Y",567,"1989-04-29","1989-06-14",NA,46
"380",474,6,6,1989,"Y",499,"1989-04-30","1989-04-30",NA,0
"381",574,6,15,1989,"Y",499,"1989-04-30","1989-08-15",NA,107
"382",2098,6,15,1989,"Y",616,"1989-05-20","1994-05-15",NA,1821
"383",782,6,6,1990,"Y",618,"1990-04-20","1990-04-20",NA,0
"384",890,6,1,1990,"Y",618,"1990-04-20","1990-08-20",NA,122
"385",750,6,16,1990,"Y",746,"1990-04-20","1990-06-19",NA,60
"386",951,6,15,1990,"Y",746,"1990-04-20","1990-08-25",NA,127
"387",891,6,3,1990,"Y",618,"1990-04-20","1990-08-20",NA,122
"388",818,6,1,1990,"Y",746,"1990-04-20","1990-07-04",NA,75
"389",1277,6,1,1990,"Y",653,"1990-04-22","1992-05-07",NA,746
"390",752,6,6,1990,"Y",653,"1990-04-22","1990-04-22",NA,0
"391",751,6,16,1990,"Y",732,"1990-04-23","1990-06-27",NA,65
"392",846,6,16,1990,"Y",732,"1990-04-23","1990-07-29",NA,97
"393",873,6,1,1990,"Y",732,"1990-04-23","1990-08-09",NA,108
"394",753,6,6,1990,"Y",664,"1990-04-25","1990-04-25",NA,0
"395",930,6,1,1990,"Y",664,"1990-04-25","1990-08-23",NA,120
"396",743,6,6,1990,"Y",628,"1990-04-27","1990-04-27",NA,0
"397",744,6,6,1990,"Y",628,"1990-04-27","1990-04-27",NA,0
"398",745,6,6,1990,"Y",628,"1990-04-27","1990-04-27",NA,0
"399",841,6,1,1990,"Y",623,"1990-04-27","1990-07-11",NA,75
"400",999,6,1,1990,"Y",623,"1990-04-27","1990-09-02",NA,128
"401",836,6,1,1990,"Y",745,"1990-04-28","1990-07-11",NA,74
"402",1235,6,15,1990,"Y",745,"1990-04-28","1991-08-31",NA,490
"403",1076,6,16,1990,"Y",702,"1990-04-29","1991-07-16",NA,443
"404",787,6,6,1990,"Y",702,"1990-04-29","1990-04-29",NA,0
"405",1047,6,1,1990,"Y",702,"1990-04-29","1990-09-16",NA,140
"406",1027,6,15,1990,"Y",688,"1990-04-30","1990-10-01",NA,154
"407",747,6,6,1990,"Y",619,"1990-04-30","1990-04-30",NA,0
"408",759,6,6,1990,"Y",624,"1990-04-30","1990-04-30",NA,0
"409",833,6,1,1990,"Y",619,"1990-04-30","1990-07-10",NA,71
"410",760,6,6,1990,"Y",624,"1990-04-30","1990-04-30",NA,0
"411",916,6,1,1990,"Y",619,"1990-04-30","1990-08-22",NA,114
"412",831,6,1,1990,"Y",688,"1990-04-30","1990-07-10",NA,71
"413",885,6,1,1990,"Y",688,"1990-04-30","1990-08-20",NA,112
"414",973,6,1,1990,"Y",620,"1990-05-01","1990-08-25",NA,116
"415",1061,6,1,1990,"Y",620,"1990-05-01","1990-10-03",NA,155
"416",757,6,6,1990,"Y",722,"1990-05-02","1990-05-02",NA,0
"417",2409,6,1,1990,"Y",722,"1990-05-02","1994-08-18",NA,1569
"418",2475,6,1,1990,"Y",722,"1990-05-02","1994-12-10",NA,1683
"419",850,6,1,1990,"Y",654,"1990-05-02","1990-07-16",NA,75
"420",3466,6,15,1990,"Y",654,"1990-05-02","1997-08-15",NA,2662
"421",808,6,1,1990,"Y",627,"1990-05-04","1990-07-03",NA,60
"422",814,6,1,1990,"Y",739,"1990-05-04","1990-07-04",NA,61
"423",823,6,3,1990,"Y",741,"1990-05-04","1990-07-05",NA,62
"424",1131,6,1,1990,"Y",741,"1990-05-04","1991-06-06",NA,398
"425",1254,6,15,1990,"Y",741,"1990-05-04","1992-05-15",NA,742
"426",917,6,3,1990,"Y",621,"1990-05-04","1990-08-22",NA,110
"427",811,6,7,1990,"Y",739,"1990-05-04","1990-07-04",NA,61
"428",922,6,1,1990,"Y",621,"1990-05-04","1990-08-22",NA,110
"429",746,6,6,1990,"Y",627,"1990-05-04","1990-05-04",NA,0
"430",918,6,3,1990,"Y",622,"1990-05-05","1990-08-22",NA,109
"431",927,6,1,1990,"Y",622,"1990-05-05","1990-08-22",NA,109
"432",799,6,1,1990,"Y",626,"1990-05-05","1990-07-01",NA,57
"433",888,6,1,1990,"Y",626,"1990-05-05","1990-08-20",NA,107
"434",988,6,1,1990,"Y",617,"1990-05-07","1990-08-27",NA,112
"435",1058,6,1,1990,"Y",617,"1990-05-07","1990-10-03",NA,149
"436",851,6,1,1990,"Y",665,"1990-05-08","1990-07-16",NA,69
"437",748,6,6,1990,"Y",665,"1990-05-08","1990-05-08",NA,0
"438",749,6,6,1990,"Y",665,"1990-05-08","1990-05-08",NA,0
"439",778,6,6,1990,"Y",650,"1990-05-10","1990-05-10",NA,0
"440",855,6,1,1990,"Y",650,"1990-05-10","1990-07-23",NA,74
"441",777,6,6,1990,"Y",735,"1990-05-11","1990-05-11",NA,0
"442",926,6,15,1990,"Y",735,"1990-05-11","1990-08-25",NA,106
"443",1417,6,1,1990,"Y",735,"1990-05-11","1992-07-06",NA,787
"444",763,6,6,1990,"Y",669,"1990-05-12","1990-05-12",NA,0
"445",983,6,1,1990,"Y",669,"1990-05-12","1990-08-27",NA,107
"446",765,6,6,1990,"Y",675,"1990-05-14","1990-05-14",NA,0
"447",767,6,6,1990,"Y",675,"1990-05-14","1990-05-14",NA,0
"448",768,6,6,1990,"Y",675,"1990-05-14","1990-05-14",NA,0
"449",1183,6,1,1990,"Y",651,"1990-05-15","1991-07-13",NA,424
"450",868,6,1,1990,"Y",651,"1990-05-15","1990-08-04",NA,81
"451",876,6,1,1990,"Y",651,"1990-05-15","1990-08-10",NA,87
"452",870,6,1,1990,"Y",752,"1990-05-17","1990-08-07",NA,82
"453",769,6,6,1990,"Y",738,"1990-05-18","1990-05-18",NA,0
"454",770,6,6,1990,"Y",738,"1990-05-18","1990-05-18",NA,0
"455",766,6,6,1990,"Y",738,"1990-05-18","1990-05-18",NA,0
"456",939,6,1,1990,"Y",727,"1990-05-20","1990-08-23",NA,95
"457",1548,6,15,1990,"Y",727,"1990-05-20","1992-08-31",NA,834
"458",820,6,6,1990,"Y",711,"1990-05-20","1990-05-20",NA,0
"459",866,6,15,1990,"Y",728,"1990-05-20","1990-08-15",NA,87
"460",821,6,6,1990,"Y",711,"1990-05-20","1990-05-20",NA,0
"461",940,6,1,1990,"Y",630,"1990-05-23","1990-08-23",NA,92
"462",954,6,1,1990,"Y",630,"1990-05-23","1990-08-24",NA,93
"463",2385,6,1,1990,"Y",710,"1990-05-23","1994-08-17",NA,1547
"464",824,6,6,1990,"Y",630,"1990-05-23","1990-05-23",NA,0
"465",780,6,6,1990,"Y",704,"1990-05-24","1990-05-24",NA,0
"466",802,6,1,1990,"Y",751,"1990-05-24","1990-07-03",NA,40
"467",781,6,6,1990,"Y",704,"1990-05-24","1990-05-24",NA,0
"468",804,6,6,1990,"Y",751,"1990-05-24","1990-05-24",NA,0
"469",1023,6,1,1990,"Y",704,"1990-05-24","1990-09-08",NA,107
"470",869,6,1,1990,"Y",751,"1990-05-24","1990-08-04",NA,72
"471",784,6,6,1990,"Y",686,"1990-05-24","1990-05-24",NA,0
"472",785,6,6,1990,"Y",686,"1990-05-24","1990-05-24",NA,0
"473",1033,6,15,1990,"Y",686,"1990-05-24","1990-10-10",NA,139
"474",793,6,6,1990,"Y",652,"1990-05-24","1990-05-24",NA,0
"475",1149,6,1,1990,"Y",652,"1990-05-24","1991-06-16",NA,388
"476",789,6,6,1990,"Y",660,"1990-05-26","1990-05-26",NA,0
"477",1421,6,1,1990,"Y",660,"1990-05-26","1992-07-08",NA,774
"478",788,6,6,1990,"Y",660,"1990-05-26","1990-05-26",NA,0
"479",867,6,15,1990,"Y",684,"1990-05-27","1990-08-28",NA,93
"480",815,6,6,1990,"Y",723,"1990-05-30","1990-05-30",NA,0
"481",794,6,6,1990,"Y",689,"1990-05-30","1990-05-30",NA,0
"482",816,6,6,1990,"Y",723,"1990-05-30","1990-05-30",NA,0
"483",798,6,6,1990,"Y",689,"1990-05-30","1990-05-30",NA,0
"484",817,6,6,1990,"Y",723,"1990-05-30","1990-05-30",NA,0
"485",1028,6,1,1990,"Y",689,"1990-05-30","1990-09-09",NA,102
"486",877,6,1,1990,"Y",681,"1990-05-31","1990-08-11",NA,72
"487",795,6,6,1990,"Y",682,"1990-05-31","1990-05-31",NA,0
"488",796,6,1,1990,"Y",682,"1990-05-31","1990-06-29",NA,29
"489",797,6,6,1990,"Y",682,"1990-05-31","1990-05-31",NA,0
"490",1024,6,1,1990,"Y",682,"1990-05-31","1990-09-08",NA,100
"491",861,6,1,1990,"Y",681,"1990-05-31","1990-08-01",NA,62
"492",839,6,6,1990,"Y",679,"1990-06-01","1990-06-01",NA,0
"493",840,6,6,1990,"Y",679,"1990-06-01","1990-06-01",NA,0
"494",838,6,6,1990,"Y",679,"1990-06-01","1990-06-01",NA,0
"495",792,6,16,1990,"Y",643,"1990-06-03","1990-08-01",NA,59
"496",950,6,1,1990,"Y",643,"1990-06-03","1990-08-23",NA,81
"497",1136,6,1,1990,"Y",726,"1990-06-03","1991-06-12",NA,374
"498",829,6,6,1990,"Y",725,"1990-06-04","1990-06-04",NA,0
"499",830,6,6,1990,"Y",725,"1990-06-04","1990-06-04",NA,0
"500",1083,6,1,1990,"Y",733,"1990-06-04","1991-05-11",NA,341
"501",1011,6,1,1990,"Y",629,"1990-06-28","1990-09-03",NA,67
"502",1012,6,1,1990,"Y",629,"1990-06-28","1990-09-03",NA,67
"503",1080,6,1,1991,"Y",761,"1991-04-07","1991-05-08",NA,30
"504",1880,6,1,1991,"Y",761,"1991-04-07","1993-08-19",NA,864
"505",1182,6,1,1991,"Y",847,"1991-04-12","1991-07-10",NA,89
"506",1748,6,1,1991,"Y",847,"1991-04-12","1993-06-24",NA,804
"507",1294,6,1,1991,"Y",852,"1991-04-15","1992-05-27",NA,408
"508",1518,6,1,1991,"Y",852,"1991-04-15","1992-08-04",NA,477
"509",1910,6,1,1991,"Y",852,"1991-04-15","1993-09-12",NA,881
"510",1090,6,1,1991,"Y",779,"1991-04-18","1991-05-17",NA,29
"511",1214,6,1,1991,"Y",779,"1991-04-18","1991-08-14",NA,118
"512",1615,6,1,1991,"Y",759,"1991-04-21","1992-08-31",NA,498
"513",1091,6,1,1991,"Y",759,"1991-04-21","1991-05-18",NA,27
"514",1157,6,1,1991,"Y",759,"1991-04-21","1991-06-24",NA,64
"515",1096,6,1,1991,"Y",788,"1991-04-23","1991-05-24",NA,31
"516",1097,6,1,1991,"Y",788,"1991-04-23","1991-05-24",NA,31
"517",1210,6,1,1991,"Y",788,"1991-04-23","1991-08-14",NA,113
"518",1086,6,1,1991,"Y",845,"1991-04-23","1991-05-15",NA,22
"519",1087,6,1,1991,"Y",845,"1991-04-23","1991-05-15",NA,22
"520",1352,6,1,1991,"Y",845,"1991-04-23","1992-06-23",NA,427
"521",1179,6,1,1991,"Y",846,"1991-04-24","1991-07-01",NA,68
"522",3160,6,1,1991,"Y",846,"1991-04-24","1996-07-18",NA,1912
"523",1093,6,6,1991,"Y",863,"1991-04-24","1991-04-24",NA,0
"524",1101,6,6,1991,"Y",846,"1991-04-24","1991-04-24",NA,0
"525",1727,6,1,1991,"Y",863,"1991-04-24","1993-06-06",NA,774
"526",1161,6,1,1991,"Y",802,"1991-04-25","1991-06-25",NA,61
"527",1481,6,1,1991,"Y",802,"1991-04-25","1992-07-23",NA,455
"528",2532,6,1,1991,"Y",802,"1991-04-25","1995-06-01",NA,1498
"529",1103,6,1,1991,"Y",796,"1991-04-25","1991-05-27",NA,32
"530",1302,6,5,1991,"Y",796,"1991-04-25","1992-06-07",NA,409
"531",1263,6,15,1991,"Y",864,"1991-04-26","1992-05-15",NA,385
"532",1617,6,1,1991,"Y",864,"1991-04-26","1992-09-01",NA,494
"533",1170,6,1,1991,"Y",867,"1991-04-27","1991-06-27",NA,61
"534",1190,6,1,1991,"Y",867,"1991-04-27","1991-07-18",NA,82
"535",1269,6,15,1991,"Y",867,"1991-04-27","1992-05-15",NA,384
"536",1204,6,1,1991,"Y",857,"1991-04-27","1991-08-06",NA,101
"537",1328,6,1,1991,"Y",857,"1991-04-27","1992-06-16",NA,416
"538",1422,6,1,1991,"Y",794,"1991-04-28","1992-07-08",NA,437
"539",1118,6,6,1991,"Y",833,"1991-04-28","1991-04-28",NA,0
"540",1098,6,1,1991,"Y",783,"1991-04-28","1991-05-24",NA,26
"541",1119,6,6,1991,"Y",833,"1991-04-28","1991-04-28",NA,0
"542",3618,6,1,1991,"Y",783,"1991-04-28","1998-06-22",NA,2612
"543",1189,6,1,1991,"Y",855,"1991-04-28","1991-07-18",NA,81
"544",1194,6,1,1991,"Y",794,"1991-04-28","1991-07-23",NA,86
"545",2584,6,1,1991,"Y",833,"1991-04-28","1995-06-21",NA,1515
"546",4108,6,1,1991,"Y",783,"1991-04-28","1999-05-19",NA,2943
"547",2533,6,1,1991,"Y",855,"1991-04-28","1995-06-02",NA,1496
"548",1413,6,1,1991,"Y",794,"1991-04-28","1992-07-05",NA,434
"549",1110,6,1,1991,"Y",780,"1991-04-29","1991-05-30",NA,31
"550",1106,6,6,1991,"Y",853,"1991-04-29","1991-04-29",NA,0
"551",1111,6,1,1991,"Y",780,"1991-04-29","1991-05-30",NA,31
"552",1107,6,6,1991,"Y",853,"1991-04-29","1991-04-29",NA,0
"553",1201,6,1,1991,"Y",780,"1991-04-29","1991-08-05",NA,98
"554",1169,6,1,1991,"Y",853,"1991-04-29","1991-06-27",NA,59
"555",1165,6,12,1991,"Y",841,"1991-04-29","1991-06-26",NA,58
"556",1270,6,15,1991,"Y",853,"1991-04-29","1992-05-15",NA,382
"557",1637,6,1,1991,"Y",841,"1991-04-29","1992-11-23",NA,574
"558",3168,6,3,1991,"Y",841,"1991-04-29","1996-07-19",NA,1908
"559",1188,6,1,1991,"Y",843,"1991-04-30","1991-07-18",NA,79
"560",1275,6,1,1991,"Y",843,"1991-04-30","1992-05-05",NA,371
"561",1184,6,1,1991,"Y",862,"1991-05-01","1991-07-14",NA,74
"562",2757,6,1,1991,"Y",862,"1991-05-01","1995-08-22",NA,1574
"563",1100,6,6,1991,"Y",869,"1991-05-01","1991-05-01",NA,0
"564",1102,6,6,1991,"Y",869,"1991-05-01","1991-05-01",NA,0
"565",1199,6,1,1991,"Y",869,"1991-05-01","1991-07-31",NA,91
"566",1121,6,1,1991,"Y",754,"1991-05-01","1991-06-01",NA,31
"567",1109,6,1,1991,"Y",785,"1991-05-02","1991-05-29",NA,27
"568",1276,6,1,1991,"Y",785,"1991-05-02","1992-05-06",NA,370
"569",1281,6,1,1991,"Y",785,"1991-05-02","1992-05-12",NA,376
"570",1226,6,1,1991,"Y",775,"1991-05-02","1991-08-15",NA,105
"571",1108,6,1,1991,"Y",753,"1991-05-02","1991-05-28",NA,26
"572",2452,6,1,1991,"Y",775,"1991-05-02","1994-08-26",NA,1212
"573",1171,6,1,1991,"Y",753,"1991-05-02","1991-06-28",NA,57
"574",1116,6,1,1991,"Y",834,"1991-05-04","1991-05-31",NA,27
"575",1117,6,6,1991,"Y",834,"1991-05-04","1991-05-04",NA,0
"576",1256,6,1,1991,"Y",834,"1991-05-04","1992-03-12",NA,313
"577",1591,6,15,1991,"Y",786,"1991-05-04","1992-08-31",NA,485
"578",1660,6,1,1991,"Y",786,"1991-05-04","1993-04-08",NA,705
"579",1123,6,1,1991,"Y",816,"1991-05-05","1991-06-03",NA,29
"580",1124,6,1,1991,"Y",816,"1991-05-05","1991-06-03",NA,29
"581",1125,6,1,1991,"Y",782,"1991-05-05","1991-06-04",NA,30
"582",1205,6,1,1991,"Y",840,"1991-05-06","1991-08-13",NA,99
"583",1132,6,1,1991,"Y",836,"1991-05-06","1991-06-06",NA,31
"584",1621,6,1,1991,"Y",840,"1991-05-06","1992-09-04",NA,487
"585",1911,6,1,1991,"Y",836,"1991-05-06","1993-09-12",NA,860
"586",1127,6,6,1991,"Y",858,"1991-05-06","1991-05-06",NA,0
"587",2429,6,1,1991,"Y",858,"1991-05-06","1994-08-19",NA,1201
"588",3489,6,1,1991,"Y",858,"1991-05-06","1997-08-20",NA,2298
"589",1126,6,6,1991,"Y",840,"1991-05-06","1991-05-06",NA,0
"590",1089,6,6,1991,"Y",836,"1991-05-06","1991-05-06",NA,0
"591",1122,6,1,1991,"Y",778,"1991-05-07","1991-06-03",NA,27
"592",1225,6,1,1991,"Y",778,"1991-05-07","1991-08-15",NA,100
"593",1227,6,1,1991,"Y",822,"1991-05-08","1991-08-15",NA,99
"594",1198,6,1,1991,"Y",835,"1991-05-09","1991-07-31",NA,83
"595",2477,6,1,1991,"Y",835,"1991-05-09","1994-12-10",NA,1311
"596",1128,6,6,1991,"Y",832,"1991-05-10","1991-05-10",NA,0
"597",1129,6,6,1991,"Y",832,"1991-05-10","1991-05-10",NA,0
"598",1130,6,1,1991,"Y",832,"1991-05-10","1991-06-04",NA,25
"599",1191,6,1,1991,"Y",812,"1991-05-10","1991-07-18",NA,69
"600",1646,6,5,1991,"Y",812,"1991-05-10","1993-04-23",NA,714
"601",2544,6,1,1991,"Y",787,"1991-05-11","1995-06-07",NA,1488
"602",1140,6,1,1991,"Y",818,"1991-05-11","1991-06-13",NA,33
"603",1141,6,1,1991,"Y",818,"1991-05-11","1991-06-13",NA,33
"604",1296,6,1,1991,"Y",818,"1991-05-11","1992-05-30",NA,385
"605",1329,6,12,1991,"Y",825,"1991-05-11","1992-06-16",NA,402
"606",2453,6,1,1991,"Y",787,"1991-05-11","1994-08-26",NA,1203
"607",3373,6,15,1991,"Y",821,"1991-05-12","1997-08-15",NA,2287
"608",1133,6,1,1991,"Y",813,"1991-05-12","1991-06-11",NA,30
"609",1134,6,1,1991,"Y",813,"1991-05-12","1991-06-11",NA,30
"610",1291,6,1,1991,"Y",813,"1991-05-12","1992-05-20",NA,374
"611",1142,6,1,1991,"Y",821,"1991-05-12","1991-06-13",NA,32
"612",1143,6,1,1991,"Y",821,"1991-05-12","1991-06-13",NA,32
"613",1138,6,1,1991,"Y",839,"1991-05-13","1991-06-12",NA,30
"614",1555,6,15,1991,"Y",839,"1991-05-13","1993-05-15",NA,733
"615",1163,6,6,1991,"Y",768,"1991-05-15","1991-05-15",NA,0
"616",1162,6,6,1991,"Y",768,"1991-05-15","1991-05-15",NA,0
"617",1197,6,1,1991,"Y",793,"1991-05-18","1991-07-30",NA,73
"618",2538,6,1,1991,"Y",793,"1991-05-18","1995-05-31",NA,1474
"619",2782,6,1,1991,"Y",793,"1991-05-18","1995-08-27",NA,1562
"620",3256,6,1,1991,"Y",815,"1991-05-19","1997-04-03",NA,2146
"621",3778,6,1,1991,"Y",815,"1991-05-19","1998-08-19",NA,2649
"622",1146,6,6,1991,"Y",806,"1991-05-20","1991-05-20",NA,0
"623",1147,6,6,1991,"Y",806,"1991-05-20","1991-05-20",NA,0
"624",1159,6,6,1991,"Y",769,"1991-05-20","1991-05-20",NA,0
"625",1160,6,6,1991,"Y",769,"1991-05-20","1991-05-20",NA,0
"626",1399,6,1,1991,"Y",769,"1991-05-20","1992-06-10",NA,387
"627",1247,6,1,1991,"Y",770,"1991-05-21","1991-08-23",NA,94
"628",1525,6,15,1991,"Y",770,"1991-05-21","1992-08-15",NA,452
"629",1172,6,6,1991,"Y",817,"1991-05-22","1991-05-22",NA,0
"630",1732,6,15,1991,"Y",817,"1991-05-22","1993-08-06",NA,807
"631",1249,6,1,1991,"Y",767,"1991-05-22","1991-08-24",NA,94
"632",1523,6,15,1991,"Y",767,"1991-05-22","1992-08-15",NA,451
"633",1152,6,1,1991,"Y",766,"1991-05-23","1991-06-20",NA,28
"634",1153,6,1,1991,"Y",766,"1991-05-23","1991-06-20",NA,28
"635",1154,6,1,1991,"Y",766,"1991-05-23","1991-06-20",NA,28
"636",3525,6,1,1991,"Y",773,"1991-05-24","1998-04-12",NA,2515
"637",1612,6,15,1991,"Y",773,"1991-05-24","1992-08-31",NA,465
"638",1156,6,1,1991,"Y",800,"1991-05-25","1991-06-23",NA,29
"639",1202,6,1,1991,"Y",800,"1991-05-25","1991-08-05",NA,72
"640",1228,6,1,1991,"Y",800,"1991-05-25","1991-08-15",NA,82
"641",1231,6,1,1991,"Y",758,"1991-05-27","1991-08-16",NA,81
"642",1217,6,15,1991,"Y",756,"1991-05-28","1991-08-15",NA,79
"643",2327,6,5,1991,"Y",809,"1991-05-28","1994-08-14",NA,1174
"644",2430,6,1,1991,"Y",756,"1991-05-28","1994-08-19",NA,1179
"645",3148,6,1,1991,"Y",809,"1991-05-28","1996-07-11",NA,1871
"646",1479,6,1,1991,"Y",808,"1991-05-28","1992-07-22",NA,421
"647",1593,6,1,1991,"Y",808,"1991-05-28","1992-08-20",NA,450
"648",1177,6,1,1991,"Y",756,"1991-05-28","1991-06-30",NA,33
"649",2497,6,1,1991,"Y",808,"1991-05-28","1995-04-07",NA,1410
"650",1173,6,1,1991,"Y",829,"1991-05-29","1991-06-28",NA,30
"651",1174,6,1,1991,"Y",829,"1991-05-29","1991-06-28",NA,30
"652",1647,6,5,1991,"Y",829,"1991-05-29","1993-04-23",NA,695
"653",1168,6,1,1991,"Y",810,"1991-05-30","1991-06-26",NA,27
"654",1293,6,1,1991,"Y",810,"1991-05-30","1992-05-21",NA,357
"655",2152,6,1,1991,"Y",797,"1991-05-31","1994-05-20",NA,1085
"656",1166,6,1,1991,"Y",842,"1991-06-01","1991-06-26",NA,25
"657",1167,6,1,1991,"Y",842,"1991-06-01","1991-06-26",NA,25
"658",1175,6,1,1991,"Y",792,"1991-06-04","1991-06-28",NA,24
"659",1176,6,1,1991,"Y",792,"1991-06-04","1991-06-28",NA,24
"660",1315,6,6,1992,"Y",942,"1992-04-26","1992-04-26",NA,0
"661",1316,6,6,1992,"Y",942,"1992-04-26","1992-04-26",NA,0
"662",1317,6,6,1992,"Y",942,"1992-04-26","1992-04-26",NA,0
"663",1595,6,1,1992,"Y",942,"1992-04-26","1992-08-20",NA,116
"664",1300,6,1,1992,"Y",1010,"1992-04-28","1992-06-04",NA,37
"665",1704,6,1,1992,"Y",1010,"1992-04-28","1993-05-25",NA,392
"666",1322,6,6,1992,"Y",963,"1992-04-28","1992-04-28",NA,0
"667",2660,6,1,1992,"Y",1010,"1992-04-28","1995-07-15",NA,1173
"668",1323,6,6,1992,"Y",963,"1992-04-28","1992-04-28",NA,0
"669",3276,6,15,1992,"Y",963,"1992-04-28","1996-08-15",NA,1570
"670",1313,6,6,1992,"Y",892,"1992-04-28","1992-04-28",NA,0
"671",1462,6,1,1992,"Y",961,"1992-04-30","1992-07-20",NA,81
"672",1297,6,1,1992,"Y",974,"1992-04-30","1992-06-02",NA,33
"673",1420,6,1,1992,"Y",974,"1992-04-30","1992-07-06",NA,67
"674",1314,6,6,1992,"Y",961,"1992-04-30","1992-04-30",NA,0
"675",1559,6,1,1992,"Y",974,"1992-04-30","1992-08-16",NA,108
"676",1318,6,6,1992,"Y",961,"1992-04-30","1992-04-30",NA,0
"677",1619,6,1,1992,"Y",1032,"1992-05-02","1992-09-02",NA,123
"678",1410,6,1,1992,"Y",1032,"1992-05-02","1992-07-04",NA,63
"679",1586,6,5,1992,"Y",1032,"1992-05-02","1992-08-19",NA,109
"680",1616,6,1,1992,"Y",1002,"1992-05-07","1992-09-01",NA,117
"681",1830,6,5,1992,"Y",1002,"1992-05-07","1993-08-07",NA,457
"682",2478,6,1,1992,"Y",1002,"1992-05-07","1994-12-10",NA,947
"683",1303,6,1,1992,"Y",962,"1992-05-08","1992-06-09",NA,32
"684",1558,6,15,1992,"Y",962,"1992-05-08","1992-08-20",NA,104
"685",1336,6,1,1992,"Y",935,"1992-05-09","1992-06-18",NA,40
"686",1744,6,1,1992,"Y",1003,"1992-05-09","1993-05-24",NA,380
"687",1461,6,7,1992,"Y",935,"1992-05-09","1992-07-18",NA,70
"688",2519,6,1,1992,"Y",1003,"1992-05-09","1995-05-21",NA,1107
"689",1331,6,1,1992,"Y",966,"1992-05-09","1992-06-17",NA,39
"690",1333,6,1,1992,"Y",893,"1992-05-09","1992-06-18",NA,40
"691",1592,6,1,1992,"Y",966,"1992-05-09","1992-08-20",NA,103
"692",1440,6,1,1992,"Y",893,"1992-05-09","1992-07-15",NA,67
"693",2507,6,15,1992,"Y",893,"1992-05-09","1995-08-15",NA,1193
"694",3750,6,1,1992,"Y",893,"1992-05-09","1998-08-13",NA,2287
"695",1334,6,1,1992,"Y",935,"1992-05-09","1992-06-18",NA,40
"696",1426,6,1,1992,"Y",1003,"1992-05-09","1992-07-09",NA,61
"697",4910,6,1,1992,"Y",1026,"1992-05-10","2000-08-27",NA,3031
"698",1310,6,1,1992,"Y",895,"1992-05-12","1992-06-13",NA,32
"699",1311,6,1,1992,"Y",895,"1992-05-12","1992-06-13",NA,32
"700",1312,6,1,1992,"Y",895,"1992-05-12","1992-06-13",NA,32
"701",1625,6,1,1992,"Y",1023,"1992-05-15","1992-09-05",NA,113
"702",1324,6,6,1992,"Y",955,"1992-05-16","1992-05-16",NA,0
"703",1325,6,6,1992,"Y",955,"1992-05-16","1992-05-16",NA,0
"704",1326,6,6,1992,"Y",955,"1992-05-16","1992-05-16",NA,0
"705",1658,6,1,1992,"Y",904,"1992-05-16","1993-05-01",NA,350
"706",1327,6,6,1992,"Y",955,"1992-05-16","1992-05-16",NA,0
"707",1667,6,15,1992,"Y",904,"1992-05-16","1993-08-15",NA,456
"708",1346,6,6,1992,"Y",888,"1992-05-17","1992-05-17",NA,0
"709",1572,6,1,1992,"Y",888,"1992-05-17","1992-08-18",NA,93
"710",1373,6,6,1992,"Y",918,"1992-05-18","1992-05-18",NA,0
"711",1342,6,6,1992,"Y",948,"1992-05-18","1992-05-18",NA,0
"712",1463,6,15,1992,"Y",948,"1992-05-18","1992-08-20",NA,94
"713",1487,6,15,1992,"Y",948,"1992-05-18","1992-08-20",NA,94
"714",1340,6,1,1992,"Y",979,"1992-05-19","1992-06-19",NA,31
"715",1341,6,1,1992,"Y",979,"1992-05-19","1992-06-19",NA,31
"716",1553,6,15,1992,"Y",979,"1992-05-19","1992-08-18",NA,91
"717",1337,6,6,1992,"Y",959,"1992-05-20","1992-05-20",NA,0
"718",1338,6,6,1992,"Y",959,"1992-05-20","1992-05-20",NA,0
"719",1339,6,6,1992,"Y",959,"1992-05-20","1992-05-20",NA,0
"720",1369,6,6,1992,"Y",876,"1992-05-21","1992-05-21",NA,0
"721",1370,6,6,1992,"Y",876,"1992-05-21","1992-05-21",NA,0
"722",1330,6,1,1992,"Y",947,"1992-05-21","1992-06-16",NA,26
"723",1371,6,6,1992,"Y",876,"1992-05-21","1992-05-21",NA,0
"724",1640,6,5,1992,"Y",947,"1992-05-21","1993-04-08",NA,322
